TradingVenueId,TradeDate,PostingEntryId,PostingEntryType,PostingEntryDatetime,AccountId,AccountHandle,ProductId,Product,CR,DR,ReferenceTransactionType,ReferenceTransactionId,SystemRecordReference,Hdr_ExchangeId,Hdr_ClientSequenceId,Hdr_ClientUserId,CounterpartyAccountId
96,2018-09-26 00:00:00.0000000,1206318,Fee,2018-09-26 06:12:12.5935480,296,\N,16,\N,0.00000000,0.00100000,Trade,245937,16198384,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206319,Fee,2018-09-26 06:12:12.5935480,1,\N,16,\N,0.00100000,0.00000000,Trade,245937,16198386,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206320,Trade,2018-09-26 06:12:12.5935480,296,\N,16,\N,0.00000000,1.00000000,Trade,123002,16198392,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206321,Trade,2018-09-26 06:12:12.5935480,296,\N,16,\N,1.00000000,0.00000000,Trade,123002,16198394,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206322,Fee,2018-09-26 06:12:12.5935480,296,\N,6,\N,0.00000000,0.08722000,Trade,245938,16198396,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206323,Fee,2018-09-26 06:12:12.5935480,1,\N,6,\N,0.08722000,0.00000000,Trade,245938,16198398,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206328,Trade,2018-09-26 06:12:12.7497866,296,\N,6,\N,0.00000000,82.46000000,Trade,123003,16198419,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206329,Trade,2018-09-26 06:12:12.7497866,296,\N,6,\N,82.46000000,0.00000000,Trade,123003,16198421,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206330,Fee,2018-09-26 06:12:12.7497866,296,\N,16,\N,0.00000000,0.00100000,Trade,245939,16198423,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206331,Fee,2018-09-26 06:12:12.7497866,1,\N,16,\N,0.00100000,0.00000000,Trade,245939,16198425,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206332,Trade,2018-09-26 06:12:12.7497866,296,\N,16,\N,0.00000000,1.00000000,Trade,123003,16198431,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206333,Trade,2018-09-26 06:12:12.7497866,296,\N,16,\N,1.00000000,0.00000000,Trade,123003,16198433,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206334,Fee,2018-09-26 06:12:12.7497866,296,\N,6,\N,0.00000000,0.08246000,Trade,245940,16198435,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206335,Fee,2018-09-26 06:12:12.7497866,1,\N,6,\N,0.08246000,0.00000000,Trade,245940,16198437,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206340,Trade,2018-09-26 06:12:12.8591849,296,\N,6,\N,0.00000000,77.87000000,Trade,123004,16198458,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206341,Trade,2018-09-26 06:12:12.8591849,296,\N,6,\N,77.87000000,0.00000000,Trade,123004,16198460,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206342,Fee,2018-09-26 06:12:12.8591849,296,\N,16,\N,0.00000000,0.00100000,Trade,245941,16198462,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206343,Fee,2018-09-26 06:12:12.8591849,1,\N,16,\N,0.00100000,0.00000000,Trade,245941,16198464,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206344,Trade,2018-09-26 06:12:12.8591849,296,\N,16,\N,0.00000000,1.00000000,Trade,123004,16198470,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206345,Trade,2018-09-26 06:12:12.8591849,296,\N,16,\N,1.00000000,0.00000000,Trade,123004,16198472,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206346,Fee,2018-09-26 06:12:12.8591849,296,\N,6,\N,0.00000000,0.07787000,Trade,245942,16198474,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206347,Fee,2018-09-26 06:12:12.8591849,1,\N,6,\N,0.07787000,0.00000000,Trade,245942,16198476,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206352,Trade,2018-09-26 06:12:13.0154220,296,\N,6,\N,0.00000000,73.51000000,Trade,123005,16198497,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206353,Trade,2018-09-26 06:12:13.0154220,296,\N,6,\N,73.51000000,0.00000000,Trade,123005,16198499,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206354,Fee,2018-09-26 06:12:13.0154220,296,\N,16,\N,0.00000000,0.00100000,Trade,245943,16198501,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206355,Fee,2018-09-26 06:12:13.0154220,1,\N,16,\N,0.00100000,0.00000000,Trade,245943,16198503,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206356,Trade,2018-09-26 06:12:13.0154220,296,\N,16,\N,0.00000000,1.00000000,Trade,123005,16198509,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206357,Trade,2018-09-26 06:12:13.0154220,296,\N,16,\N,1.00000000,0.00000000,Trade,123005,16198511,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206358,Fee,2018-09-26 06:12:13.0154220,296,\N,6,\N,0.00000000,0.07351000,Trade,245944,16198513,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206359,Fee,2018-09-26 06:12:13.0154220,1,\N,6,\N,0.07351000,0.00000000,Trade,245944,16198515,1,0,0,296
